source,target,weight,type,code
#edifiant,#aie,1,undirected,#edifiant_to_#aie
#beurfm,#fh2012,1,undirected,#beurfm_to_#fh2012
#ns2012,#nicolassarkozy,1,undirected,#ns2012_to_#nicolassarkozy
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#scpo,#sarkozy,1,undirected,#scpo_to_#sarkozy
#scpo,#pdc,1,undirected,#scpo_to_#pdc
#scpo,#retablirlavérité,1,undirected,#scpo_to_#retablirlavérité
#sarkozy,#pdc,1,undirected,#sarkozy_to_#pdc
#sarkozy,#retablirlavérité,1,undirected,#sarkozy_to_#retablirlavérité
#pdc,#retablirlavérité,1,undirected,#pdc_to_#retablirlavérité
#sarkozy,#scpo,1,undirected,#sarkozy_to_#scpo
#sarkozy,#pdc,1,undirected,#sarkozy_to_#pdc
#scpo,#pdc,1,undirected,#scpo_to_#pdc
#sarkozy,#anru,1,undirected,#sarkozy_to_#anru
#sarkozy,#chirac,1,undirected,#sarkozy_to_#chirac
#sarkozy,#borloo,1,undirected,#sarkozy_to_#borloo
#sarkozy,#banlieue,1,undirected,#sarkozy_to_#banlieue
#sarkozy,#pdc,1,undirected,#sarkozy_to_#pdc
#anru,#chirac,1,undirected,#anru_to_#chirac
#anru,#borloo,1,undirected,#anru_to_#borloo
#anru,#banlieue,1,undirected,#anru_to_#banlieue
#anru,#pdc,1,undirected,#anru_to_#pdc
#chirac,#borloo,1,undirected,#chirac_to_#borloo
#chirac,#banlieue,1,undirected,#chirac_to_#banlieue
#chirac,#pdc,1,undirected,#chirac_to_#pdc
#borloo,#banlieue,1,undirected,#borloo_to_#banlieue
#borloo,#pdc,1,undirected,#borloo_to_#pdc
#banlieue,#pdc,1,undirected,#banlieue_to_#pdc
#sarkopipo,#sarkozy,1,undirected,#sarkopipo_to_#sarkozy
#sarkopipo,#pdc,1,undirected,#sarkopipo_to_#pdc
#sarkozy,#pdc,1,undirected,#sarkozy_to_#pdc
#sarkozy,#pdc,1,undirected,#sarkozy_to_#pdc
#sarkozy,#khadafi,1,undirected,#sarkozy_to_#khadafi
#sarkozy,#pdc,1,undirected,#sarkozy_to_#pdc
#khadafi,#pdc,1,undirected,#khadafi_to_#pdc
#guerredalgerie,#pluzz,1,undirected,#guerredalgerie_to_#pluzz
#guerredalgerie,#histoire,1,undirected,#guerredalgerie_to_#histoire
#pluzz,#histoire,1,undirected,#pluzz_to_#histoire
#villepinte,#ns2012,1,undirected,#villepinte_to_#ns2012
#lula,#brésil,1,undirected,#lula_to_#brésil
#lula,#sarkozy,1,undirected,#lula_to_#sarkozy
#lula,#france,1,undirected,#lula_to_#france
#brésil,#sarkozy,1,undirected,#brésil_to_#sarkozy
#brésil,#france,1,undirected,#brésil_to_#france
#sarkozy,#france,1,undirected,#sarkozy_to_#france
#villepinte,#ns2012,1,undirected,#villepinte_to_#ns2012
#villepinte,#lafranceforte,1,undirected,#villepinte_to_#lafranceforte
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#villepinte,#ns2012,1,undirected,#villepinte_to_#ns2012
#villepinte,#villepin,1,undirected,#villepinte_to_#villepin
#villepinte,#sarkhoton,1,undirected,#villepinte_to_#sarkhoton
#villepinte,#sarkocasuffit,1,undirected,#villepinte_to_#sarkocasuffit
#villepinte,#sarkozy,1,undirected,#villepinte_to_#sarkozy
#villepin,#sarkhoton,1,undirected,#villepin_to_#sarkhoton
#villepin,#sarkocasuffit,1,undirected,#villepin_to_#sarkocasuffit
#villepin,#sarkozy,1,undirected,#villepin_to_#sarkozy
#sarkhoton,#sarkocasuffit,1,undirected,#sarkhoton_to_#sarkocasuffit
#sarkhoton,#sarkozy,1,undirected,#sarkhoton_to_#sarkozy
#sarkocasuffit,#sarkozy,1,undirected,#sarkocasuffit_to_#sarkozy
#villepinte,#sarkozy,1,undirected,#villepinte_to_#sarkozy
#villepinte,#sarkhoton,1,undirected,#villepinte_to_#sarkhoton
#villepinte,#sarkocasuffit,1,undirected,#villepinte_to_#sarkocasuffit
#sarkozy,#sarkhoton,1,undirected,#sarkozy_to_#sarkhoton
#sarkozy,#sarkocasuffit,1,undirected,#sarkozy_to_#sarkocasuffit
#sarkhoton,#sarkocasuffit,1,undirected,#sarkhoton_to_#sarkocasuffit
#villepinte,#sarkozy,1,undirected,#villepinte_to_#sarkozy
#villepinte,#hugo,1,undirected,#villepinte_to_#hugo
#villepinte,#jaurès,1,undirected,#villepinte_to_#jaurès
#villepinte,#blum,1,undirected,#villepinte_to_#blum
#sarkozy,#hugo,1,undirected,#sarkozy_to_#hugo
#sarkozy,#jaurès,1,undirected,#sarkozy_to_#jaurès
#sarkozy,#blum,1,undirected,#sarkozy_to_#blum
#hugo,#jaurès,1,undirected,#hugo_to_#jaurès
#hugo,#blum,1,undirected,#hugo_to_#blum
#jaurès,#blum,1,undirected,#jaurès_to_#blum
#guaino,#sarkozy,1,undirected,#guaino_to_#sarkozy
#guaino,#photowatt,1,undirected,#guaino_to_#photowatt
#guaino,#quandçaveutpas,1,undirected,#guaino_to_#quandçaveutpas
#sarkozy,#photowatt,1,undirected,#sarkozy_to_#photowatt
#sarkozy,#quandçaveutpas,1,undirected,#sarkozy_to_#quandçaveutpas
#photowatt,#quandçaveutpas,1,undirected,#photowatt_to_#quandçaveutpas
#villepinte,#ns2012,1,undirected,#villepinte_to_#ns2012
#ns2012,#villepinte,1,undirected,#ns2012_to_#villepinte
#ns2012,#franceforte,1,undirected,#ns2012_to_#franceforte
#villepinte,#franceforte,1,undirected,#villepinte_to_#franceforte
#villepinte,#ns2012,1,undirected,#villepinte_to_#ns2012
#villepinte,#lafranceforte,1,undirected,#villepinte_to_#lafranceforte
#ns2012,#lafranceforte,1,undirected,#ns2012_to_#lafranceforte
#ffback,#nantes,1,undirected,#ffback_to_#nantes
#ffback,#coulommiers,1,undirected,#ffback_to_#coulommiers
#lejaby,#fh2012,1,undirected,#lejaby_to_#fh2012
#reims,#surleterrain,1,undirected,#reims_to_#surleterrain
#reims,#surleterrain,1,undirected,#reims_to_#surleterrain
#coulommiers,#journeedelafemme,1,undirected,#coulommiers_to_#journeedelafemme
#sénat,#bondy,1,undirected,#sénat_to_#bondy
#nkm,#nicolassarkozy,1,undirected,#nkm_to_#nicolassarkozy
#onlâcherien,#couragefuyons,1,undirected,#onlâcherien_to_#couragefuyons
#onlâcherien,#sarkoycasuffit,1,undirected,#onlâcherien_to_#sarkoycasuffit
#couragefuyons,#sarkoycasuffit,1,undirected,#couragefuyons_to_#sarkoycasuffit
#dansle77,#fh2012,1,undirected,#dansle77_to_#fh2012
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#fabius,#ns2012,1,undirected,#fabius_to_#ns2012
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#fabius,#ns2012,1,undirected,#fabius_to_#ns2012
#dpda,#fabius,1,undirected,#dpda_to_#fabius
#dpda,#ns2012,1,undirected,#dpda_to_#ns2012
#fabius,#ns2012,1,undirected,#fabius_to_#ns2012
#dansle77,#fh2012,1,undirected,#dansle77_to_#fh2012
#veneznombreux,#fh2012,1,undirected,#veneznombreux_to_#fh2012
#veneznombreux,#dansle77,1,undirected,#veneznombreux_to_#dansle77
#veneznombreux,#sm77,1,undirected,#veneznombreux_to_#sm77
#fh2012,#dansle77,1,undirected,#fh2012_to_#dansle77
#fh2012,#sm77,1,undirected,#fh2012_to_#sm77
#dansle77,#sm77,1,undirected,#dansle77_to_#sm77
#tf1,#fn,1,undirected,#tf1_to_#fn
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#fh2012,#législatives,1,undirected,#fh2012_to_#législatives
#fh2012,#législatives2012,1,undirected,#fh2012_to_#législatives2012
#fh2012,#dansle77,1,undirected,#fh2012_to_#dansle77
#fh2012,#sm77,1,undirected,#fh2012_to_#sm77
#lccm,#législatives,1,undirected,#lccm_to_#législatives
#lccm,#législatives2012,1,undirected,#lccm_to_#législatives2012
#lccm,#dansle77,1,undirected,#lccm_to_#dansle77
#lccm,#sm77,1,undirected,#lccm_to_#sm77
#législatives,#législatives2012,1,undirected,#législatives_to_#législatives2012
#législatives,#dansle77,1,undirected,#législatives_to_#dansle77
#législatives,#sm77,1,undirected,#législatives_to_#sm77
#législatives2012,#dansle77,1,undirected,#législatives2012_to_#dansle77
#législatives2012,#sm77,1,undirected,#législatives2012_to_#sm77
#dansle77,#sm77,1,undirected,#dansle77_to_#sm77
#république,#fh2012,1,undirected,#république_to_#fh2012
#république,#dijon,1,undirected,#république_to_#dijon
#fh2012,#dijon,1,undirected,#fh2012_to_#dijon
#dijon,#fh2012,1,undirected,#dijon_to_#fh2012
#dijon,#fh2012,1,undirected,#dijon_to_#fh2012
#dijon,#fh2012,1,undirected,#dijon_to_#fh2012
#dijon,#lccm,1,undirected,#dijon_to_#lccm
#dijon,#noncumuldesmandats,1,undirected,#dijon_to_#noncumuldesmandats
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#fh2012,#noncumuldesmandats,1,undirected,#fh2012_to_#noncumuldesmandats
#lccm,#noncumuldesmandats,1,undirected,#lccm_to_#noncumuldesmandats
#fh2012,#dijon,1,undirected,#fh2012_to_#dijon
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#dijon,#lccm,1,undirected,#dijon_to_#lccm
#fh2012,#dijon,1,undirected,#fh2012_to_#dijon
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#dijon,#lccm,1,undirected,#dijon_to_#lccm
#guéant,#dijon,1,undirected,#guéant_to_#dijon
#sarkozy,#ump,1,undirected,#sarkozy_to_#ump
#guéant,#sarkozy,1,undirected,#guéant_to_#sarkozy
#présidentielle,#22avril2012,1,undirected,#présidentielle_to_#22avril2012
#présidentielle,#fh2012,1,undirected,#présidentielle_to_#fh2012
#22avril2012,#fh2012,1,undirected,#22avril2012_to_#fh2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#lyon,#fh2012,1,undirected,#lyon_to_#fh2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#france,#jeunesse,1,undirected,#france_to_#jeunesse
#france,#lyon,1,undirected,#france_to_#lyon
#jeunesse,#lyon,1,undirected,#jeunesse_to_#lyon
#open2012,#opendata,1,undirected,#open2012_to_#opendata
#lesbleus,#mannschaft,1,undirected,#lesbleus_to_#mannschaft
#lesbleus,#sarkozy,1,undirected,#lesbleus_to_#sarkozy
#lesbleus,#merkel,1,undirected,#lesbleus_to_#merkel
#lesbleus,#allemagne0x1france,1,undirected,#lesbleus_to_#allemagne0x1france
#mannschaft,#sarkozy,1,undirected,#mannschaft_to_#sarkozy
#mannschaft,#merkel,1,undirected,#mannschaft_to_#merkel
#mannschaft,#allemagne0x1france,1,undirected,#mannschaft_to_#allemagne0x1france
#sarkozy,#merkel,1,undirected,#sarkozy_to_#merkel
#sarkozy,#allemagne0x1france,1,undirected,#sarkozy_to_#allemagne0x1france
#merkel,#allemagne0x1france,1,undirected,#merkel_to_#allemagne0x1france
#allemagne,#france,1,undirected,#allemagne_to_#france
#allemagne,#merkel,1,undirected,#allemagne_to_#merkel
#allemagne,#sarkozy,1,undirected,#allemagne_to_#sarkozy
#allemagne,#lesbleus,1,undirected,#allemagne_to_#lesbleus
#france,#merkel,1,undirected,#france_to_#merkel
#france,#sarkozy,1,undirected,#france_to_#sarkozy
#france,#lesbleus,1,undirected,#france_to_#lesbleus
#merkel,#sarkozy,1,undirected,#merkel_to_#sarkozy
#merkel,#lesbleus,1,undirected,#merkel_to_#lesbleus
#sarkozy,#lesbleus,1,undirected,#sarkozy_to_#lesbleus
#opendata,#opengov,1,undirected,#opendata_to_#opengov
#opendata,#open2012,1,undirected,#opendata_to_#open2012
#opengov,#open2012,1,undirected,#opengov_to_#open2012
#sarkozy,#éducation,1,undirected,#sarkozy_to_#éducation
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#éducation,#fh2012,1,undirected,#éducation_to_#fh2012
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#montpellier,#ns2012,1,undirected,#montpellier_to_#ns2012
#lafranceforte,#ns2012,1,undirected,#lafranceforte_to_#ns2012
#sarkozy,#pasconsleselecteurs,1,undirected,#sarkozy_to_#pasconsleselecteurs
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#pasconsleselecteurs,#fh2012,1,undirected,#pasconsleselecteurs_to_#fh2012
#mormant,#dansle77,1,undirected,#mormant_to_#dansle77
#mormant,#législatives,1,undirected,#mormant_to_#législatives
#dansle77,#législatives,1,undirected,#dansle77_to_#législatives
#hollande,#ns2012,1,undirected,#hollande_to_#ns2012
#ps,#bachy,1,undirected,#ps_to_#bachy
#pdc,#fh2012,1,undirected,#pdc_to_#fh2012
#pdc,#twitter,1,undirected,#pdc_to_#twitter
#pdc,#disparité,1,undirected,#pdc_to_#disparité
#pdc,#grandécart,1,undirected,#pdc_to_#grandécart
#pdc,#massmedia,1,undirected,#pdc_to_#massmedia
#pdc,#fh2012,1,undirected,#pdc_to_#fh2012
#twitter,#disparité,1,undirected,#twitter_to_#disparité
#twitter,#grandécart,1,undirected,#twitter_to_#grandécart
#twitter,#massmedia,1,undirected,#twitter_to_#massmedia
#twitter,#fh2012,1,undirected,#twitter_to_#fh2012
#disparité,#grandécart,1,undirected,#disparité_to_#grandécart
#disparité,#massmedia,1,undirected,#disparité_to_#massmedia
#disparité,#fh2012,1,undirected,#disparité_to_#fh2012
#grandécart,#massmedia,1,undirected,#grandécart_to_#massmedia
#grandécart,#fh2012,1,undirected,#grandécart_to_#fh2012
#massmedia,#fh2012,1,undirected,#massmedia_to_#fh2012
#dansle77,#pdc,1,undirected,#dansle77_to_#pdc
#dansle77,#fh2012,1,undirected,#dansle77_to_#fh2012
#pdc,#fh2012,1,undirected,#pdc_to_#fh2012
#reims,#reims,1,undirected,#reims_to_#reims
#régionidf,#corse,1,undirected,#régionidf_to_#corse
#theartist,#fierte,1,undirected,#theartist_to_#fierte
#ns2012,#nkm,1,undirected,#ns2012_to_#nkm
#ns2012,#bfmtv,1,undirected,#ns2012_to_#bfmtv
#nkm,#bfmtv,1,undirected,#nkm_to_#bfmtv
#sarkozy,#ruralité,1,undirected,#sarkozy_to_#ruralité
#sarkozy,#dansle77,1,undirected,#sarkozy_to_#dansle77
#ruralité,#dansle77,1,undirected,#ruralité_to_#dansle77
#reims,#surleterrain,1,undirected,#reims_to_#surleterrain
#florange,#hollande,1,undirected,#florange_to_#hollande
#florange,#fh2012,1,undirected,#florange_to_#fh2012
#hollande,#fh2012,1,undirected,#hollande_to_#fh2012
#petroplus,#sarkozy,1,undirected,#petroplus_to_#sarkozy
#petroplus,#fh2012,1,undirected,#petroplus_to_#fh2012
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#mélenchon,#dpda,1,undirected,#mélenchon_to_#dpda
#mélenchon,#retourauxconceptsfondamentauxdelapplitique,1,undirected,#mélenchon_to_#retourauxconceptsfondamentauxdelapplitique
#mélenchon,#dpda,1,undirected,#mélenchon_to_#dpda
#retourauxconceptsfondamentauxdelapplitique,#dpda,1,undirected,#retourauxconceptsfondamentauxdelapplitique_to_#dpda
#mélenchon,#débutante,1,undirected,#mélenchon_to_#débutante
#mélenchon,#dpda,1,undirected,#mélenchon_to_#dpda
#débutante,#dpda,1,undirected,#débutante_to_#dpda
#élysée,#desparolesetdesparoles,1,undirected,#élysée_to_#desparolesetdesparoles
#élysée,#dpda,1,undirected,#élysée_to_#dpda
#desparolesetdesparoles,#dpda,1,undirected,#desparolesetdesparoles_to_#dpda
#incompétents,#immigration,1,undirected,#incompétents_to_#immigration
#incompétents,#dpda,1,undirected,#incompétents_to_#dpda
#immigration,#dpda,1,undirected,#immigration_to_#dpda
#lula,#dilmarousseff,1,undirected,#lula_to_#dilmarousseff
#lula,#brésil,1,undirected,#lula_to_#brésil
#lula,#dpda,1,undirected,#lula_to_#dpda
#dilmarousseff,#brésil,1,undirected,#dilmarousseff_to_#brésil
#dilmarousseff,#dpda,1,undirected,#dilmarousseff_to_#dpda
#brésil,#dpda,1,undirected,#brésil_to_#dpda
#lafranceforte,#ns2012,1,undirected,#lafranceforte_to_#ns2012
#sarkozy,#lille,1,undirected,#sarkozy_to_#lille
#sarkozy,#stoplasupercherie,1,undirected,#sarkozy_to_#stoplasupercherie
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#stoplasupercherie,#fh2012,1,undirected,#stoplasupercherie_to_#fh2012
#nihous,#boutin,1,undirected,#nihous_to_#boutin
#nihous,#morin,1,undirected,#nihous_to_#morin
#nihous,#droite,1,undirected,#nihous_to_#droite
#nihous,#lesocleetpichétout,1,undirected,#nihous_to_#lesocleetpichétout
#nihous,#mystèreetbouledegomme,1,undirected,#nihous_to_#mystèreetbouledegomme
#boutin,#morin,1,undirected,#boutin_to_#morin
#boutin,#droite,1,undirected,#boutin_to_#droite
#boutin,#lesocleetpichétout,1,undirected,#boutin_to_#lesocleetpichétout
#boutin,#mystèreetbouledegomme,1,undirected,#boutin_to_#mystèreetbouledegomme
#morin,#droite,1,undirected,#morin_to_#droite
#morin,#lesocleetpichétout,1,undirected,#morin_to_#lesocleetpichétout
#morin,#mystèreetbouledegomme,1,undirected,#morin_to_#mystèreetbouledegomme
#droite,#lesocleetpichétout,1,undirected,#droite_to_#lesocleetpichétout
#droite,#mystèreetbouledegomme,1,undirected,#droite_to_#mystèreetbouledegomme
#lesocleetpichétout,#mystèreetbouledegomme,1,undirected,#lesocleetpichétout_to_#mystèreetbouledegomme
#nihous,#sarkozy,1,undirected,#nihous_to_#sarkozy
#beurfm,#ump,1,undirected,#beurfm_to_#ump
#beurfm,#frontdegauche,1,undirected,#beurfm_to_#frontdegauche
#beurfm,#ps,1,undirected,#beurfm_to_#ps
#beurfm,#fh2012,1,undirected,#beurfm_to_#fh2012
#ump,#frontdegauche,1,undirected,#ump_to_#frontdegauche
#ump,#ps,1,undirected,#ump_to_#ps
#ump,#fh2012,1,undirected,#ump_to_#fh2012
#frontdegauche,#ps,1,undirected,#frontdegauche_to_#ps
#frontdegauche,#fh2012,1,undirected,#frontdegauche_to_#fh2012
#ps,#fh2012,1,undirected,#ps_to_#fh2012
#chirac,#hollande,1,undirected,#chirac_to_#hollande
#dansle77,#futsal,1,undirected,#dansle77_to_#futsal
#dansle77,#torcy,1,undirected,#dansle77_to_#torcy
#futsal,#torcy,1,undirected,#futsal_to_#torcy
#beurfm,#ump,1,undirected,#beurfm_to_#ump
#beurfm,#frontdegauche,1,undirected,#beurfm_to_#frontdegauche
#ump,#frontdegauche,1,undirected,#ump_to_#frontdegauche
#libé,#homs,1,undirected,#libé_to_#homs
#an,#fillon,1,undirected,#an_to_#fillon
#an,#ps,1,undirected,#an_to_#ps
#fillon,#ps,1,undirected,#fillon_to_#ps
#tf1,#pdc,1,undirected,#tf1_to_#pdc
#reims,#teom,1,undirected,#reims_to_#teom
#hollande,#ps,1,undirected,#hollande_to_#ps
#sarkozy,#marseille,1,undirected,#sarkozy_to_#marseille
#sarkozy,#démagogie,1,undirected,#sarkozy_to_#démagogie
#sarkozy,#quandonmentàlafrance,1,undirected,#sarkozy_to_#quandonmentàlafrance
#marseille,#démagogie,1,undirected,#marseille_to_#démagogie
#marseille,#quandonmentàlafrance,1,undirected,#marseille_to_#quandonmentàlafrance
#démagogie,#quandonmentàlafrance,1,undirected,#démagogie_to_#quandonmentàlafrance
#tjsplusdedepenses,#matraquagefiscal,1,undirected,#tjsplusdedepenses_to_#matraquagefiscal
#tjsplusdedepenses,#demagogie,1,undirected,#tjsplusdedepenses_to_#demagogie
#tjsplusdedepenses,#fh2012,1,undirected,#tjsplusdedepenses_to_#fh2012
#matraquagefiscal,#demagogie,1,undirected,#matraquagefiscal_to_#demagogie
#matraquagefiscal,#fh2012,1,undirected,#matraquagefiscal_to_#fh2012
#demagogie,#fh2012,1,undirected,#demagogie_to_#fh2012
#dnak,#faz,1,undirected,#dnak_to_#faz
#reims,#surleterrain,1,undirected,#reims_to_#surleterrain
#chirac,#sarkozy,1,undirected,#chirac_to_#sarkozy
#chirac,#guéant,1,undirected,#chirac_to_#guéant
#chirac,#civilisations,1,undirected,#chirac_to_#civilisations
#chirac,#lesdroitesnesevalentpas,1,undirected,#chirac_to_#lesdroitesnesevalentpas
#sarkozy,#guéant,1,undirected,#sarkozy_to_#guéant
#sarkozy,#civilisations,1,undirected,#sarkozy_to_#civilisations
#sarkozy,#lesdroitesnesevalentpas,1,undirected,#sarkozy_to_#lesdroitesnesevalentpas
#guéant,#civilisations,1,undirected,#guéant_to_#civilisations
#guéant,#lesdroitesnesevalentpas,1,undirected,#guéant_to_#lesdroitesnesevalentpas
#civilisations,#lesdroitesnesevalentpas,1,undirected,#civilisations_to_#lesdroitesnesevalentpas
#ff,#cridf,1,undirected,#ff_to_#cridf
#ff,#lechangementcestmaintenant,1,undirected,#ff_to_#lechangementcestmaintenant
#cridf,#lechangementcestmaintenant,1,undirected,#cridf_to_#lechangementcestmaintenant
#sherlockholmes,#anglosaxon,1,undirected,#sherlockholmes_to_#anglosaxon
#sherlockholmes,#columbo,1,undirected,#sherlockholmes_to_#columbo
#sherlockholmes,#robertgoren,1,undirected,#sherlockholmes_to_#robertgoren
#sherlockholmes,#nysectioncriminelle,1,undirected,#sherlockholmes_to_#nysectioncriminelle
#anglosaxon,#columbo,1,undirected,#anglosaxon_to_#columbo
#anglosaxon,#robertgoren,1,undirected,#anglosaxon_to_#robertgoren
#anglosaxon,#nysectioncriminelle,1,undirected,#anglosaxon_to_#nysectioncriminelle
#columbo,#robertgoren,1,undirected,#columbo_to_#robertgoren
#columbo,#nysectioncriminelle,1,undirected,#columbo_to_#nysectioncriminelle
#robertgoren,#nysectioncriminelle,1,undirected,#robertgoren_to_#nysectioncriminelle
#cridf,#pme,1,undirected,#cridf_to_#pme
#cridf,#iledefrance,1,undirected,#cridf_to_#iledefrance
#pme,#iledefrance,1,undirected,#pme_to_#iledefrance
#ares,#cridf,1,undirected,#ares_to_#cridf
#ares,#ump,1,undirected,#ares_to_#ump
#ares,#intéressant,1,undirected,#ares_to_#intéressant
#ares,#espritslibres,1,undirected,#ares_to_#espritslibres
#cridf,#ump,1,undirected,#cridf_to_#ump
#cridf,#intéressant,1,undirected,#cridf_to_#intéressant
#cridf,#espritslibres,1,undirected,#cridf_to_#espritslibres
#ump,#intéressant,1,undirected,#ump_to_#intéressant
#ump,#espritslibres,1,undirected,#ump_to_#espritslibres
#intéressant,#espritslibres,1,undirected,#intéressant_to_#espritslibres
#ump,#cridf,1,undirected,#ump_to_#cridf
#ump,#sarkozy,1,undirected,#ump_to_#sarkozy
#ump,#umpanique,1,undirected,#ump_to_#umpanique
#cridf,#sarkozy,1,undirected,#cridf_to_#sarkozy
#cridf,#umpanique,1,undirected,#cridf_to_#umpanique
#sarkozy,#umpanique,1,undirected,#sarkozy_to_#umpanique
#reims,#surleterrain,1,undirected,#reims_to_#surleterrain
#cridf,#ump,1,undirected,#cridf_to_#ump
#cridf,#sakozy,1,undirected,#cridf_to_#sakozy
#ump,#sakozy,1,undirected,#ump_to_#sakozy
#lafranceforte,#sarkozy,1,undirected,#lafranceforte_to_#sarkozy
#vanneste,#ump,1,undirected,#vanneste_to_#ump
#philosophie,#nietzsche,1,undirected,#philosophie_to_#nietzsche
#philosophie,#vanneste,1,undirected,#philosophie_to_#vanneste
#nietzsche,#vanneste,1,undirected,#nietzsche_to_#vanneste
#ump,#exclusion,1,undirected,#ump_to_#exclusion
#ump,#investiture,1,undirected,#ump_to_#investiture
#exclusion,#investiture,1,undirected,#exclusion_to_#investiture
#tvasociale,#ump,1,undirected,#tvasociale_to_#ump
#tvasociale,#ps,1,undirected,#tvasociale_to_#ps
#tvasociale,#an,1,undirected,#tvasociale_to_#an
#ump,#ps,1,undirected,#ump_to_#ps
#ump,#an,1,undirected,#ump_to_#an
#ps,#an,1,undirected,#ps_to_#an
#ps,#cridf,1,undirected,#ps_to_#cridf
#emploi,#éducation,1,undirected,#emploi_to_#éducation
#emploi,#français,1,undirected,#emploi_to_#français
#emploi,#dimancheplus,1,undirected,#emploi_to_#dimancheplus
#éducation,#français,1,undirected,#éducation_to_#français
#éducation,#dimancheplus,1,undirected,#éducation_to_#dimancheplus
#français,#dimancheplus,1,undirected,#français_to_#dimancheplus
#chômage,#sarkozy,1,undirected,#chômage_to_#sarkozy
#chômage,#chômeurs,1,undirected,#chômage_to_#chômeurs
#chômage,#pôleemploi,1,undirected,#chômage_to_#pôleemploi
#chômage,#cacestduconcret,1,undirected,#chômage_to_#cacestduconcret
#chômage,#jevousremerciebienàtous,1,undirected,#chômage_to_#jevousremerciebienàtous
#sarkozy,#chômeurs,1,undirected,#sarkozy_to_#chômeurs
#sarkozy,#pôleemploi,1,undirected,#sarkozy_to_#pôleemploi
#sarkozy,#cacestduconcret,1,undirected,#sarkozy_to_#cacestduconcret
#sarkozy,#jevousremerciebienàtous,1,undirected,#sarkozy_to_#jevousremerciebienàtous
#chômeurs,#pôleemploi,1,undirected,#chômeurs_to_#pôleemploi
#chômeurs,#cacestduconcret,1,undirected,#chômeurs_to_#cacestduconcret
#chômeurs,#jevousremerciebienàtous,1,undirected,#chômeurs_to_#jevousremerciebienàtous
#pôleemploi,#cacestduconcret,1,undirected,#pôleemploi_to_#cacestduconcret
#pôleemploi,#jevousremerciebienàtous,1,undirected,#pôleemploi_to_#jevousremerciebienàtous
#cacestduconcret,#jevousremerciebienàtous,1,undirected,#cacestduconcret_to_#jevousremerciebienàtous
#mitterrand,#sarkozy,1,undirected,#mitterrand_to_#sarkozy
#reims,#surleterrain,1,undirected,#reims_to_#surleterrain
#ps,#aubry,1,undirected,#ps_to_#aubry
#ps,#reims,1,undirected,#ps_to_#reims
#ps,#letchimy,1,undirected,#ps_to_#letchimy
#aubry,#reims,1,undirected,#aubry_to_#reims
#aubry,#letchimy,1,undirected,#aubry_to_#letchimy
#reims,#letchimy,1,undirected,#reims_to_#letchimy
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#guéant,#touteslesconceptionsdescivilisationsnesevalentpas,1,undirected,#guéant_to_#touteslesconceptionsdescivilisationsnesevalentpas
#courage,#nicolassarkozy,1,undirected,#courage_to_#nicolassarkozy
#courage,#laurentwauquiez,1,undirected,#courage_to_#laurentwauquiez
#nicolassarkozy,#laurentwauquiez,1,undirected,#nicolassarkozy_to_#laurentwauquiez
#ps,#ps,1,undirected,#ps_to_#ps
#sarkozy,#concret,1,undirected,#sarkozy_to_#concret
#sarkozy,#lucidité,1,undirected,#sarkozy_to_#lucidité
#sarkozy,#vision,1,undirected,#sarkozy_to_#vision
#concret,#lucidité,1,undirected,#concret_to_#lucidité
#concret,#vision,1,undirected,#concret_to_#vision
#lucidité,#vision,1,undirected,#lucidité_to_#vision
#courage,#responsabilité,1,undirected,#courage_to_#responsabilité
#courage,#démagogie,1,undirected,#courage_to_#démagogie
#courage,#irresponsabilité,1,undirected,#courage_to_#irresponsabilité
#courage,#ps,1,undirected,#courage_to_#ps
#responsabilité,#démagogie,1,undirected,#responsabilité_to_#démagogie
#responsabilité,#irresponsabilité,1,undirected,#responsabilité_to_#irresponsabilité
#responsabilité,#ps,1,undirected,#responsabilité_to_#ps
