id,label,count
#carcassonne,#carcassonne,1
#sansrancune,#sansrancune,1
#dirrectan,#dirrectan,1
#procuration,#procuration,8
#1delice,#1delice,1
#sigean,#sigean,1
#mauvaisefoipermanente,#mauvaisefoipermanente,1
#verybadtrip,#verybadtrip,1
#potemkine,#potemkine,4
#incohérence,#incohérence,4
#cpn,#cpn,7
#confession,#confession,2
#gramsci,#gramsci,1
#référendumselectif,#référendumselectif,1
#brardpower,#brardpower,1
#référendum,#référendum,5
#sauverlesmeubles,#sauverlesmeubles,1
#sncf,#sncf,11
#bourdin2012,#bourdin2012,2
#périmé,#périmé,1
#saintvalentinavecchristine,#saintvalentinavecchristine,1
#aidonsnogent,#aidonsnogent,1
#changervite,#changervite,1
#madeinfrance,#madeinfrance,24
#alerteelectrique,#alerteelectrique,3
#matinale,#matinale,3
#c,#c,10
#dmfail,#dmfail,1
#fiershiersoir,#fiershiersoir,1
#bonsangmaiscestbiensur,#bonsangmaiscestbiensur,1
#extasy,#extasy,2
#semoquerdumonde,#semoquerdumonde,1
#france5,#france5,9
#contradiction,#contradiction,1
#sakoshow,#sakoshow,1
#inaudible,#inaudible,1
#donc,#donc,1
#hôpital,#hôpital,1
#charité,#charité,1
#risible,#risible,1
#fh21012,#fh21012,1
#mépris,#mépris,2
#freemobile,#freemobile,17
#vivementlechangement2012,#vivementlechangement2012,1
#avosecrans,#avosecrans,1
#sopa,#sopa,1
#pipa,#pipa,1
#chatel,#chatel,1
#travaillerplus,#travaillerplus,2
#saignée,#saignée,2
#cestpasmoicestlesautres,#cestpasmoicestlesautres,1
#isf,#isf,3
#austeritépourrien,#austeritépourrien,1
#enfumageump,#enfumageump,1
#7h50,#7h50,1
#remplacepopulaireparcelebre,#remplacepopulaireparcelebre,1
#realismeps,#realismeps,1
#leselectionspourlesnuls,#leselectionspourlesnuls,1
#tvaantisociale,#tvaantisociale,3
#fusioncsgir,#fusioncsgir,1
#circo7502,#circo7502,25
#circo3302,#circo3302,7
#circo4702,#circo4702,7
#extcirco03,#extcirco03,2
#lacaune,#lacaune,6
#fg,#fg,4
#verts,#verts,2
#f2,#f2,7
#mfa2012,#mfa2012,13
#circo2105,#circo2105,4
#lacub,#lacub,15
#realmont,#realmont,10
#brassac,#brassac,11
#circo9404,#circo9404,3
#circo9310,#circo9310,20
#circo9308,#circo9308,3
#rugby,#rugby,33
#musée,#musée,2
#albi,#albi,43
#estampes,#estampes,1
#pyrennees,#pyrennees,2
#gymnastique,#gymnastique,1
#castres,#castres,48
#foire,#foire,2
#rayssac,#rayssac,2
#montagne,#montagne,3
#puygouzon,#puygouzon,2
#laboutarie,#laboutarie,2
#denat,#denat,1
#bonnecarrere,#bonnecarrere,2
#dedieu,#dedieu,1
#filon,#filon,1
#co,#co,1
#circo3408,#circo3408,1
#circo3409,#circo3409,1
#marmande,#marmande,8
#sca,#sca,7
#renaudie,#renaudie,1
#rouffiac,#rouffiac,1
#circo7505,#circo7505,3
#circo7503,#circo7503,1
#juery,#juery,2
#cambon,#cambon,1
#ag,#ag,1
#vtt,#vtt,1
#cross,#cross,1
#musee,#musee,2
#albigeoise,#albigeoise,1
#musees,#musees,2
#alliance,#alliance,4
#cunac,#cunac,1
#lemas,#lemas,1
#frejairolles,#frejairolles,2
#carlus,#carlus,1
#telgruc,#telgruc,1
#lasfaillade,#lasfaillade,2
#lamontelarie,#lamontelarie,2
#angles,#angles,3
#lot,#lot,1
#lamillarie,#lamillarie,2
#montredon,#montredon,5
#roquecourbe,#roquecourbe,3
#bayonne29,#bayonne29,1
#tarbes,#tarbes,1
#mouzies,#mouzies,1
#fraysse,#fraysse,1
#marsal,#marsal,1
#ambialet,#ambialet,1
#labadie,#labadie,1
#bellegarde,#bellegarde,1
#59segur,#59segur,1
#lavictoire,#lavictoire,5
#lacrouzette,#lacrouzette,3
#murat,#murat,2
#viane,#viane,2
#vabre,#vabre,3
#hollandepresident,#hollandepresident,5
#on6maitous,#on6maitous,24
#assac,#assac,1
#carayon,#carayon,1
#courris,#courris,1
#ledas,#ledas,1
#trebas,#trebas,1
#padies,#padies,1
#mfa,#mfa,1
#cadix,#cadix,1
#fraissines,#fraissines,1
#faussergues,#faussergues,1
#lacapelle,#lacapelle,1
#irvillac,#irvillac,1
#plougastel,#plougastel,2
#fetedutravail,#fetedutravail,1
#agen,#agen,2
#carhaix,#carhaix,2
#biblioteca,#biblioteca,4
#européen,#européen,1
#protestantisme,#protestantisme,1
#ferrieres,#ferrieres,2
#alban,#alban,3
#lacaune10,#lacaune10,1
#montredon20,#montredon20,1
#teillet,#teillet,2
#cyclosportive,#cyclosportive,1
#castraise,#castraise,1
#clamart,#clamart,1
#feminin,#feminin,1
#porteaporte,#porteaporte,37
#onesta,#onesta,1
#handball,#handball,12
#ferrer,#ferrer,1
#plomodiern,#plomodiern,1
#sdet,#sdet,1
#cdt,#cdt,1
#électrification,#électrification,1
#tourisme,#tourisme,1
#blanquefort,#blanquefort,12
#jadot,#jadot,1
#maires,#maires,1
#3debats,#3debats,3
#on6mai,#on6mai,1
#feteduchomage,#feteduchomage,1
#adieusarko,#adieusarko,1
#carcassone,#carcassone,1
#tarn,#tarn,17
#rurales,#rurales,1
#ruralite,#ruralite,1
#precaution,#precaution,1
#cenon,#cenon,2
#meetingpluvieuxresultatsheureux,#meetingpluvieuxresultatsheureux,1
#orly,#orly,3
#peiro,#peiro,1
#dordogne,#dordogne,1
#parlementaire,#parlementaire,4
#kergloff,#kergloff,1
#châteaulin,#châteaulin,1
#csa,#csa,10
#indécence,#indécence,1
#armée,#armée,1
#nation,#nation,2
#8emerpima,#8emerpima,1
#port,#port,2
#chasseurs,#chasseurs,1
#lassalle,#lassalle,2
#canto,#canto,1
#tonneins,#tonneins,2
#ac,#ac,4
#modem,#modem,12
#nc,#nc,12
#sociablesite,#sociablesite,1
#pont,#pont,2
#crozon,#crozon,1
#invalides,#invalides,1
#louis14,#louis14,1
#napoleon,#napoleon,3
#gaulle,#gaulle,1
#pleyben,#pleyben,1
#dissolution,#dissolution,1
#vivementmai,#vivementmai,1
#banlieues,#banlieues,2
#reunion,#reunion,6
#undoncontrelabstention,#undoncontrelabstention,1
#denis,#denis,1
#mayotte,#mayotte,5
#burlats,#burlats,1
#cholley,#cholley,1
#laffite,#laffite,1
#caritatives,#caritatives,1
#surplus,#surplus,1
#alimentaires,#alimentaires,1
#mutualiste,#mutualiste,1
#groupama,#groupama,1
#mer,#mer,2
#agendachangement,#agendachangement,1
#isis,#isis,2
#frelons,#frelons,1
#asiatiques,#asiatiques,1
#rugbystique,#rugbystique,1
#etudiants,#etudiants,1
#afev,#afev,2
#peche,#peche,1
#cuq,#cuq,1
#fetes,#fetes,1
#goya,#goya,1
#radical,#radical,3
#lotetgaronne,#lotetgaronne,2
#montdemarsan,#montdemarsan,2
#correze,#correze,3
#telesante,#telesante,1
#castrais,#castrais,1
#changements,#changements,1
#montroc,#montroc,2
#fromage,#fromage,1
#top14,#top14,6
#lacaze,#lacaze,1
#laboulbene,#laboulbene,1
#naves,#naves,1
#saix,#saix,1
#gaulliste,#gaulliste,2
#gendarmes,#gendarmes,2
#paras,#paras,1
#reserve,#reserve,1
#citoyenne,#citoyenne,1
#11èmebp,#11èmebp,1
#17emergp,#17emergp,1
#clubbourbon,#clubbourbon,1
#classique,#classique,1
#galles,#galles,1
#rdvreleve,#rdvreleve,3
#montfa,#montfa,1
#lafenasse,#lafenasse,1
#letravet,#letravet,1
#roumegoux,#roumegoux,1
#militaires,#militaires,4
#poulan,#poulan,2
#sieurac,#sieurac,2
#solidaire,#solidaire,4
#sarkopapipo,#sarkopapipo,1
#tt,#tt,1
#fh2013,#fh2013,1
#anglais,#anglais,1
#angleterre,#angleterre,1
#régionaquitaine,#régionaquitaine,1
#cambounes,#cambounes,1
#bez,#bez,1
#noussommesdesgensmodestes,#noussommesdesgensmodestes,1
#bqft,#bqft,1
#paulinet,#paulinet,1
#pause,#pause,1
#universite,#universite,2
#champollion,#champollion,1
#fauch,#fauch,1
#prod2,#prod2,3
#châteauneuf,#châteauneuf,1
#miolles,#miolles,1
#curvalle,#curvalle,1
#massals,#massals,1
#arifat,#arifat,1
#lennon,#lennon,1
#inter,#inter,1
#daoulas,#daoulas,1
#tarnaise,#tarnaise,3
#nayrou,#nayrou,1
#citadins,#citadins,1
#nouveau,#nouveau,2
#centriste,#centriste,2
#lavieselonnkm,#lavieselonnkm,1
#f3hn,#f3hn,1
#assemblée,#assemblée,6
#sarkocensure,#sarkocensure,4
#marleix,#marleix,1
#censure,#censure,1
#albigeois,#albigeois,1
#auch,#auch,2
#brive,#brive,115
#tarnais,#tarnais,2
#barre,#barre,1
#moulin,#moulin,1
#etonfaitquoi,#etonfaitquoi,1
#sarkoadit,#sarkoadit,1
#energies,#energies,2
#marines,#marines,3
#ifremer,#ifremer,4
#lavaur,#lavaur,4
#renouvelables,#renouvelables,1
#bugis,#bugis,1
#cope,#cope,12
#chine,#chine,4
#pcc,#pcc,1
#communiste,#communiste,2
#chinois,#chinois,1
#tournoi,#tournoi,1
#metro,#metro,2
#degaulle,#degaulle,1
#pompidou,#pompidou,1
#giscard,#giscard,2
#democrate,#democrate,1
#liberal,#liberal,1
#humanisme,#humanisme,2
#liberte,#liberte,1
#lycee,#lycee,1
#sociale,#sociale,2
#scoop,#scoop,1
#polémique,#polémique,1
#remakeidentitenationale,#remakeidentitenationale,1
#italie,#italie,4
#lepoint,#lepoint,3
#ivg,#ivg,2
#contraception,#contraception,1
#reconversion,#reconversion,1
#biarritz,#biarritz,1
#agardova,#agardova,1
#occitana,#occitana,1
#cg84,#cg84,1
#cyrulnik,#cyrulnik,1
#étudiante,#étudiante,1
#clcm,#clcm,1
#field,#field,3
#dcns,#dcns,1
#énergies,#énergies,1
#armees,#armees,1
#prv,#prv,1
#debre,#debre,3
#afghans,#afghans,1
#constitutionnel,#constitutionnel,1
#agro,#agro,1
#abattoirs,#abattoirs,1
#bigard,#bigard,2
#briand,#briand,1
#rouault,#rouault,1
#srkozy,#srkozy,1
#prefet,#prefet,1
#services,#services,1
#publics,#publics,1
#falcone,#falcone,1
#forum,#forum,1
#produire,#produire,1
#regle,#regle,1
#futur,#futur,1
#jambonneau,#jambonneau,1
#gaillac,#gaillac,1
#madrange,#madrange,1
#autoroute,#autoroute,1
#douste,#douste,1
#français,#français,9
#gaullienne,#gaullienne,1
#albertini,#albertini,1
#facilemaisefficace,#facilemaisefficace,1
#autilisersansmoderation,#autilisersansmoderation,1
#circo1803,#circo1803,64
#neuilly,#neuilly,2
#puteaux,#puteaux,2
#courbevoie,#courbevoie,13
#donnonsleuraison,#donnonsleuraison,1
#unautremondestpossible,#unautremondestpossible,1
#bonnemamam,#bonnemamam,1
#andros,#andros,1
#cel,#cel,1
#pme,#pme,6
#maisondelentreprise,#maisondelentreprise,1
#crevé,#crevé,2
#chapeau,#chapeau,1
#afondpourlechangement,#afondpourlechangement,1
#5ecirco93,#5ecirco93,1
#expofrance2025,#expofrance2025,3
#planetetwitter,#planetetwitter,1
#ellestoularnaque,#ellestoularnaque,1
#robots,#robots,1
#hollandais,#hollandais,1
#tsonga,#tsonga,4
#halliday,#halliday,1
#choisissonslafrance,#choisissonslafrance,6
#followfriday,#followfriday,1
#tunousamanqué,#tunousamanqué,1
#franceislande,#franceislande,7
#ilsontpartout,#ilsontpartout,1
#suisse,#suisse,14
#rollandgarros,#rollandgarros,1
#fromantin2012,#fromantin2012,30
#reve,#reve,1
#j,#j,10
#brevesdemarché,#brevesdemarché,4
#motivés,#motivés,1
#réunions,#réunions,1
#problematique,#problematique,1
#lang,#lang,6
#briare,#briare,2
#soutienamontebourg,#soutienamontebourg,2
#grosnul,#grosnul,1
#looser,#looser,1
#circo9206,#circo9206,1
#bonprésage,#bonprésage,1
#chance,#chance,3
#tweeter,#tweeter,4
#commeunlundipermanent,#commeunlundipermanent,1
#circo45003,#circo45003,1
#psg,#psg,25
#psarkog,#psarkog,7
#vivelaprovince,#vivelaprovince,4
#sarkozystes,#sarkozystes,2
#tango,#tango,1
#montpelier,#montpelier,2
#histoiredelajustice,#histoiredelajustice,1
#dimanche,#dimanche,3
#asse,#asse,16
#cali,#cali,3
#lignières,#lignières,3
#lairdutemps,#lairdutemps,4
#emotion,#emotion,2
#saintamand,#saintamand,3
#saulzais,#saulzais,3
#reunionpublique,#reunionpublique,1
#fail,#fail,11
#laviederriereleperif,#laviederriereleperif,2
#cher,#cher,5
#nps,#nps,1
#histoiredups,#histoiredups,1
#nostalgie,#nostalgie,4
#demainestunautrejour,#demainestunautrejour,4
#rieneremplacelamourdunenfant,#rieneremplacelamourdunenfant,1
#lenfantaucoeurdelecole,#lenfantaucoeurdelecole,1
#venesmes,#venesmes,2
#kitch,#kitch,1
#autravail,#autravail,1
#ilnyapasquelegouvernementdanslavie,#ilnyapasquelegouvernementdanslavie,1
#languedebois,#languedebois,1
#unecertaineimpatience,#unecertaineimpatience,1
#periodenormale,#periodenormale,1
#tweets,#tweets,2
#ministrables,#ministrables,1
#lamagietwitter,#lamagietwitter,1
#stephanebern,#stephanebern,1
#joke,#joke,2
#soulagement,#soulagement,2
#mersea,#mersea,2
#loire,#loire,9
#cestmaintenant,#cestmaintenant,2
#blingbling,#blingbling,2
#bouzeuxvengés,#bouzeuxvengés,1
#toutetdit,#toutetdit,1
#clubdelump,#clubdelump,1
#parisienstetesdec,#parisienstetesdec,1
#parigotstetedev,#parigotstetedev,1
#psarkozyg,#psarkozyg,1
#bouzeux,#bouzeux,1
#touscontreparis,#touscontreparis,1
#lechangementeneurope,#lechangementeneurope,1
#paradisfiscaux,#paradisfiscaux,1
#lassemblee,#lassemblee,1
#onelacherien,#onelacherien,8
#yanngalut2012,#yanngalut2012,1
#lafrancequonaime,#lafrancequonaime,1
#onestpasdespequenots,#onestpasdespequenots,1
#lescharsontla,#lescharsontla,1
#keepcool,#keepcool,3
#we,#we,1
#hollandie,#hollandie,14
#heureusementquonagagné,#heureusementquonagagné,1
#touslesargumentsontbon,#touslesargumentsontbon,1
#check,#check,1
#viedavocat,#viedavocat,28
#groslol,#groslol,2
#avenirdups,#avenirdups,1
#contrecoup,#contrecoup,1
#montsaintmichel,#montsaintmichel,1
#grandsaigne,#grandsaigne,1
#quoidechangédepuisle6mai,#quoidechangédepuisle6mai,1
#bonnejournée,#bonnejournée,1
#unemajoritépourhollande,#unemajoritépourhollande,1
#reveil,#reveil,1
#francoishol,#francoishol,1
#saintétienne,#saintétienne,2
#viedecandidat,#viedecandidat,8
#oncontinuelechangement,#oncontinuelechangement,1
#lafrancelibre,#lafrancelibre,1
#contunuonslecombat,#contunuonslecombat,1
#aurevoirpresident,#aurevoirpresident,3
#machinelectronique,#machinelectronique,1
#stress,#stress,3
#nouvelleloi,#nouvelleloi,1
#telefoot,#telefoot,1
#lajournéelapluslongue,#lajournéelapluslongue,2
#discrimination,#discrimination,3
#vivementdemain20h,#vivementdemain20h,2
#desoeuvré,#desoeuvré,1
#peurduvide,#peurduvide,1
#lescourses,#lescourses,1
#leweekendlepluslong,#leweekendlepluslong,2
#nepastweetersurlesujetdontonparledepuisdesmois,#nepastweetersurlesujetdontonparledepuisdesmois,1
#untreslongweekend,#untreslongweekend,1
#plusque30mn,#plusque30mn,1
#dernieresminutes,#dernieresminutes,1
#yapasquetwitterdanslavie,#yapasquetwitterdanslavie,1
#votezhollande,#votezhollande,10
#hidalgo2014,#hidalgo2014,1
#bourgeschampion,#bourgeschampion,1
#bourgesbasket,#bourgesbasket,5
#commesilestrsspresidentielne,#commesilestrsspresidentielne,1
#bigbrotheriswatchingyou,#bigbrotheriswatchingyou,1
#orange,#orange,16
#unsigne,#unsigne,1
#onserassurecommeonpeu,#onserassurecommeonpeu,1
#alleztango,#alleztango,1
#enplusbourgesgagne,#enplusbourgesgagne,1
#passageobligé,#passageobligé,1
#détail,#détail,1
#lechangementestenmarche,#lechangementestenmarche,1
#yapasquelapolitiquedanslavie,#yapasquelapolitiquedanslavie,3
#sarkodegage,#sarkodegage,1
#plusque4jours,#plusque4jours,1
#destabilisesarko,#destabilisesarko,1
#cestceluiquiditquiyait,#cestceluiquiditquiyait,1
#sarkocalimero,#sarkocalimero,1
#pretsatout,#pretsatout,1
#debatfhns,#debatfhns,1
#ol,#ol,39
#foot,#foot,7
#platdelentilles,#platdelentilles,1
#sallecomble,#sallecomble,1
#sarkozysme,#sarkozysme,5
#onycroit,#onycroit,2
#mauvaisefoitotale,#mauvaisefoitotale,1
#psgbashing,#psgbashing,1
#clubderiches,#clubderiches,1
#bonokjesors,#bonokjesors,1
#printempsdebourges,#printempsdebourges,5
#mepris,#mepris,1
#peurdelajeunesse,#peurdelajeunesse,1
#pdb,#pdb,15
#deriveultradroitieredesarko,#deriveultradroitieredesarko,1
#dslsuisecdereponse,#dslsuisecdereponse,1
#lalogiquelevoudrait,#lalogiquelevoudrait,1
#courage,#courage,8
#maisouestsonprojetpourlafrance,#maisouestsonprojetpourlafrance,1
#cdg2012,#cdg2012,8
#quedemanderdeplus,#quedemanderdeplus,1
#dominiquenenousabandonnepas,#dominiquenenousabandonnepas,1
#miloudalatreche,#miloudalatreche,1
#segoleneroyal,#segoleneroyal,1
#potosalatele,#potosalatele,1
#bilandesarko,#bilandesarko,2
#pactedecroissance,#pactedecroissance,1
#volontepolitique,#volontepolitique,1
#fautpasemoquer,#fautpasemoquer,1
#candidataccessiblesanscarsdecrs,#candidataccessiblesanscarsdecrs,1
#avenirdeparis,#avenirdeparis,1
#lefuturmensongedesarkozy,#lefuturmensongedesarkozy,1
#osons,#osons,1
#cestmoncas,#cestmoncas,1
#hidalgo,#hidalgo,1
#laprovencexisteaussi,#laprovencexisteaussi,1
#hollandeauprintemps,#hollandeauprintemps,1
#degreszerodelapolitique,#degreszerodelapolitique,1
#dassault,#dassault,4
#2frances,#2frances,1
#sansexcuser,#sansexcuser,1
#sunshine,#sunshine,1
#maginiquesoleildehors,#maginiquesoleildehors,1
#nonauxmachinesavoter,#nonauxmachinesavoter,2
#theoriepoureviterlaqueue,#theoriepoureviterlaqueue,1
#entremidietdeux,#entremidietdeux,1
#twittos,#twittos,1
#votetango,#votetango,1
#espoir,#espoir,2
#amsterdamcestou,#amsterdamcestou,1
#viedelu,#viedelu,5
#banlieueweb,#banlieueweb,1
#laviesanslapolitique,#laviesanslapolitique,1
#vivementdimanchesoir,#vivementdimanchesoir,1
#canesinventepas,#canesinventepas,2
#jerespectelecodeelectoral,#jerespectelecodeelectoral,2
#derniersmoments,#derniersmoments,1
#minuitcestfini,#minuitcestfini,1
#gandhi,#gandhi,1
#mesbb,#mesbb,1
#legisl,#legisl,1
#parisienne,#parisienne,1
#lavaguemonte,#lavaguemonte,1
#penseedechirac,#penseedechirac,1
#meetingfhsaintamand,#meetingfhsaintamand,2
#sancoins,#sancoins,1
#pulitzer,#pulitzer,1
#admiration,#admiration,1
#pascaleclarck,#pascaleclarck,3
#programme,#programme,1
#porteaportedelump,#porteaportedelump,1
#lundimatin,#lundimatin,1
#lafrancequejaime,#lafrancequejaime,1
#beug,#beug,1
#sous,#sous,1
#biptv,#biptv,1
#issoudun,#issoudun,1
#vierzon,#vierzon,1
#maispaslamemequecelledesarko,#maispaslamemequecelledesarko,1
#lamobilisationcontinue,#lamobilisationcontinue,1
#racines,#racines,1
#marathonman,#marathonman,1
#avocats,#avocats,2
#cour,#cour,1
#comedienusé,#comedienusé,1
#correctionnel,#correctionnel,1
#tradition,#tradition,2
#partageonsletravail,#partageonsletravail,1
#oeuf,#oeuf,1
#momedemilitant,#momedemilitant,1
#sonprojetlui,#sonprojetlui,1
#narcissique,#narcissique,1
#leridiculenetuepas,#leridiculenetuepas,1
#nonalachienlit,#nonalachienlit,1
#ns150412,#ns150412,1
#berry,#berry,1
#revonsunpeu,#revonsunpeu,1
#jacklang,#jacklang,3
#nonmerci,#nonmerci,1
#encampagnepourleperchoir,#encampagnepourleperchoir,1
#retraite65s,#retraite65s,1
#maviedecandidat,#maviedecandidat,2
#perenoel,#perenoel,1
#biglol,#biglol,1
#1erbiberon,#1erbiberon,1
#apparencemusulmane,#apparencemusulmane,1
#lafrancedesarko,#lafrancedesarko,1
#decouverte,#decouverte,1
#dansunmois,#dansunmois,1
#6avril6mai,#6avril6mai,1
#plusque30joursasupportersarkozy,#plusque30joursasupportersarkozy,1
#soireecollage,#soireecollage,1
#caniche,#caniche,1
#pitoyable,#pitoyable,1
#potache,#potache,1
#anonymous,#anonymous,2
#dampierre,#dampierre,1
#santéautravail,#santéautravail,1
#salaries,#salaries,1
#apremperdue,#apremperdue,1
#soireegachee,#soireegachee,1
#viedemilitant,#viedemilitant,1
#lendemainde1ertour,#lendemainde1ertour,1
#malikoussekine,#malikoussekine,1
#filsdecandidat,#filsdecandidat,1
#bouvard,#bouvard,1
#barbier,#barbier,1
#fourest,#fourest,1
#couperlatele,#couperlatele,1
#fourire,#fourire,3
#brevesdecampagne,#brevesdecampagne,5
#jack,#jack,1
#mokaiesh,#mokaiesh,2
#bonnenuit,#bonnenuit,1
#sarkomaso,#sarkomaso,1
#pasdepanique,#pasdepanique,1
#ormes,#ormes,1
#antipsg,#antipsg,1
#endroitoutseplaide,#endroitoutseplaide,1
#nadege2014,#nadege2014,1
#chezlevoisinpaschezmoi,#chezlevoisinpaschezmoi,1
#sarkosurlasecurite,#sarkosurlasecurite,1
#bouzais,#bouzais,1
#devoirdememoire,#devoirdememoire,5
#fnaca,#fnaca,1
#tiberi,#tiberi,1
#contreleslobbysemenciersoutenuspaslump,#contreleslobbysemenciersoutenuspaslump,1
#lecombatcontrelesravagesdesarkoreprend,#lecombatcontrelesravagesdesarkoreprend,1
#impactoulouse,#impactoulouse,1
#ilsontpretatoutpourgarderlepouvoir,#ilsontpretatoutpourgarderlepouvoir,1
#yadesjours,#yadesjours,1
#expo2025,#expo2025,4
#touslesprovenciauxsoutiennentlom,#touslesprovenciauxsoutiennentlom,1
#absurdité,#absurdité,1
#laviecontinue,#laviecontinue,1
#barbarie,#barbarie,2
#lassitude,#lassitude,1
#bientotencampagne,#bientotencampagne,1
#fhboy,#fhboy,1
#gauchegenetique,#gauchegenetique,1
#projet,#projet,1
#commeunvendredi,#commeunvendredi,2
#ricard,#ricard,1
#collinetmauduit,#collinetmauduit,1
#rendeznousguillon,#rendeznousguillon,1
#bobo,#bobo,1
#embouteillage,#embouteillage,1
#loyers,#loyers,1
#lapoutredansloeuil,#lapoutredansloeuil,1
#marseillais,#marseillais,2
#bfmmtv,#bfmmtv,1
#sondagepipo,#sondagepipo,1
#ifoparisot,#ifoparisot,1
#rienestjoué,#rienestjoué,1
#yg2012,#yg2012,2
#incoherence,#incoherence,1
#bonimenteur,#bonimenteur,1
#discours,#discours,1
#securité,#securité,1
#billes,#billes,1
#ilsontoutcompris,#ilsontoutcompris,1
#sarkolediviseur,#sarkolediviseur,1
#faudel,#faudel,1
#docgineco,#docgineco,1
#mireillemathieu,#mireillemathieu,2
#laquestiondujour,#laquestiondujour,1
#decheance,#decheance,1
#enfumage,#enfumage,2
#rienafairedesfrancais,#rienafairedesfrancais,1
#internationaldaywomen,#internationaldaywomen,1
#hollandevavousurprendre,#hollandevavousurprendre,1
#coherence,#coherence,1
#laicitegalite,#laicitegalite,1
#sarkotrop,#sarkotrop,1
#determines,#determines,1
#remenber21avril,#remenber21avril,1
#maisvrai,#maisvrai,1
#chargédesrelationsexterieurdelafededefootduquatar,#chargédesrelationsexterieurdelafededefootduquatar,1
#soyezdebonnefoi,#soyezdebonnefoi,1
#peines,#peines,1
#recidive,#recidive,1
#mineurs,#mineurs,1
#hallal,#hallal,1
#eur1,#eur1,1
#mustafa,#mustafa,1
#petagedeplombs,#petagedeplombs,1
#delinquant,#delinquant,1
#reformejusticemineur,#reformejusticemineur,1
#amnesie,#amnesie,1
#lesfrancaisnesontplusdupes,#lesfrancaisnesontplusdupes,1
#cercle,#cercle,1
#cac40,#cac40,2
#affairebettencourt,#affairebettencourt,1
#determinismefamillial,#determinismefamillial,1
#maisousontlesump,#maisousontlesump,1
#22avril2012,#22avril2012,2
#electionle10juin,#electionle10juin,2
#nepasvendrelapeaudelours,#nepasvendrelapeaudelours,4
#attente,#attente,2
#tribunalcorrect,#tribunalcorrect,1
#capromet,#capromet,1
#obsession,#obsession,1
#indecence,#indecence,3
#avocat,#avocat,5
#tribunalcorrectionnel,#tribunalcorrectionnel,1
#jyserai,#jyserai,1
#pourunefoisjenecouteraipasfranceinter,#pourunefoisjenecouteraipasfranceinter,1
#strategiedelump,#strategiedelump,1
#deganay2012,#deganay2012,6
#justicefiscale,#justicefiscale,2
#intoxsarkozyste,#intoxsarkozyste,1
#chauvinisme,#chauvinisme,1
#chosesplusimport,#chosesplusimport,1
#principedebase,#principedebase,1
#determinismeparental,#determinismeparental,1
#laparoleestlibre,#laparoleestlibre,1
#3emecircoloiret,#3emecircoloiret,1
#petitsarrangementsentreamis,#petitsarrangementsentreamis,1
#pocl,#pocl,2
#squarcini,#squarcini,2
#courroye,#courroye,1
#systemedesdépouilles,#systemedesdépouilles,2
#vivement2012,#vivement2012,14
#tem,#tem,24
#finderègne,#finderègne,1
#refuserlultraliberalismeimposé,#refuserlultraliberalismeimposé,1
#harengs,#harengs,2
#hareng,#hareng,2
#dinertem,#dinertem,21
#gouvernance,#gouvernance,4
#follow_friday,#follow_friday,1
#orleans,#orleans,24
#eqyg,#eqyg,21
#eq,#eq,2
#larochelleteam,#larochelleteam,1
#surlabouffenouspartageonslesmemesvaleurs,#surlabouffenouspartageonslesmemesvaleurs,1
#loiretcher,#loiretcher,1
#blois,#blois,3
#eddymitchel,#eddymitchel,1
#parisetsestars,#parisetsestars,1
#souvenirs,#souvenirs,1
#iloveparis,#iloveparis,1
#grevegenetiquechezlefrancais,#grevegenetiquechezlefrancais,1
#logiqueliberale,#logiqueliberale,1
#arretenpleinevoie,#arretenpleinevoie,1
#vivelasncf,#vivelasncf,1
#oncroiselesdoigts,#oncroiselesdoigts,1
#fh2002,#fh2002,1
#villeurbanne,#villeurbanne,2
#compromis,#compromis,1
#guerredesroses,#guerredesroses,1
#seancedenuit,#seancedenuit,1
#equipeyg,#equipeyg,1
#proprefail,#proprefail,1
#cg18,#cg18,1
#finances,#finances,1
#agenda,#agenda,2
#chacunadroitasaminutedegloire,#chacunadroitasaminutedegloire,1
#reveildifficile,#reveildifficile,1
#figurants,#figurants,2
#larchez,#larchez,1
#umsopophorique,#umsopophorique,1
#lesfrancaisnetravaillentpasassez,#lesfrancaisnetravaillentpasassez,1
#lerevefrancais,#lerevefrancais,1
#jeveuxpayerdesimpots,#jeveuxpayerdesimpots,1
#onepretequauxriches,#onepretequauxriches,1
#defensedesriches,#defensedesriches,1
#pasnormalquandmeme,#pasnormalquandmeme,1
#trtavaillerplusgagnermoins,#trtavaillerplusgagnermoins,1
#cestlafauteaux35h,#cestlafauteaux35h,1
#redressement,#redressement,1
#justicesociale,#justicesociale,1
#gauchorefoulé,#gauchorefoulé,1
#arrogante,#arrogante,1
#etlajesuiserieux,#etlajesuiserieux,1
#ultralol,#ultralol,1
#twitterbouteilledechamp,#twitterbouteilledechamp,1
#rdvle6mai,#rdvle6mai,1
#alternance,#alternance,4
#onseremetdetout,#onseremetdetout,1
#jospin2002,#jospin2002,1
#sego2007,#sego2007,1
#genetiquementdegauche,#genetiquementdegauche,1
#deni,#deni,2
#pertedusenat,#pertedusenat,1
#michelin,#michelin,1
#province,#province,1
#fatigueededefendresarko,#fatigueededefendresarko,1
#voixofficieldelump,#voixofficieldelump,1
#construction,#construction,1
#gouvernementdenuls,#gouvernementdenuls,1
#topchef,#topchef,1
#deprime,#deprime,1
#patrickcohen,#patrickcohen,1
#delanoe,#delanoe,2
