id,label,username,followers
810591493597630464,Jean_LucFUGIT,Jean-Luc FUGIT,5846.0
2370188558,MathildePanot,Mathilde Panot,125970.0
11911322,philippejuvin,🇫🇷 🇪🇺 Pr Philippe Juvin MD PhD,41438.0
247895631,LachaudB,Bastien Lachaud,50119.0
3906442118,J_PVigier,Jean-Pierre Vigier,2308.0
862575147085164544,fpetitAN,Frédéric Petit 🇺🇦 Cœur de l'Europe,8764.0
290794764,ROULLAUDBEATRIC,ROULLAUD,1793.0
225481358,WilliamMartinet,William Martinet,10952.0
1392541045074841605,SegoleneAmiot,Ségolène AMIOT φ 🔻🐝🏳️‍🌈🌿🐢🆙️,2983.0
708604271701434368,HerveBerville,Hervé Berville,8487.0
832246158391144448,CarolineFiat54,Caroline FIAT,42757.0
1019559283774644224,becht_olivier,Olivier Becht,2574.0
278860388,EMericmartineau,eric martineau,152.0
892467069685555201,MaudBregeon,Maud BREGEON,31933.0
1464694779078393861,BrosseAnthony,Anthony Brosse,129.0
549319211,SophieErrante,Sophie Errante,6310.0
347374931,trudigoz,Thomas Rudigoz,5436.0
1227623274185662464,PierreVatinOff,Pierre VATIN,582.0
1400875647178788865,BabaultAlaure17,Anne-laure Babault 17 #avecvous,246.0
4055897896,OlgaGivernet,Olga Givernet,7636.0
2233497227,sblanc66000,Sophie BLANC,4500.0
1461639594521378818,YaelMenache,Yaël Menache,1098.0
970259667434770437,phlottiaux,Ph Lottiaux,1917.0
863040275710697473,Farida_Amrani_,Farida Amrani,8406.0
828000112215355393,RolandLescure,Roland Lescure,30404.0
282119887,SylvainMaillard,🇨🇵🇪🇺 Sylvain Maillard,32773.0
801121064357085184,J_Maquet2022,Jacqueline Maquet 2022,2818.0
1269017425204428808,PicAnna3,Pic Anna,978.0
15243103,damienadam76,Damien ADAM,4854.0
529798328,Castellani_,Michel Castellani,8498.0
1386765241414045702,chenevard2022,Yannick Chenevard 2022,197.0
724577257,VeroLouwagie,Véronique Louwagie,4406.0
440335305,JeanClaudeRaux,Jean-Claude Raux✌️,755.0
859500950620385282,FJolivet36,François Jolivet,13455.0
1160270849871613953,marine_hamelet,Marine Hamelet,1669.0
4040684915,YannickMonnet3,Yannick Monnet,760.0
3940110196,Huguette_Tiegna,Huguette Tiegna,4465.0
1910799300,plecamp,Pascal Lecamp,102.0
69870071,fabiennecolboc,Fabienne COLBOC,6105.0
551715389,ChArrighi,Christine Arrighi,1872.0
2362654915,JoelleMelinRN,Joëlle Mélin,6738.0
837694453250936837,DDaSilva95,Dominique da Silva,7870.0
864160956070469633,JLBourlanges,Jean-Louis Bourlanges,7619.0
864926925734772736,NadiaHAI78,Nadia HAI,21954.0
1471984978183528450,FlorenceGoulet4,Florence Goulet Ⓜ️,340.0
935221976049815552,T_Cazenave,Thomas Cazenave,5176.0
865209415628140544,NaimaMoutchou,Naïma Moutchou,17018.0
2999458558,FabriceBrun,Fabrice Brun,2613.0
317420284,IsabelleRauch,Isabelle Rauch,1964.0
294130753,ludovicMDS,Ludovic MENDES,5050.0
531550143,DubyMuller,Virginie Duby-Muller,19414.0
380373029,phgosselin,Philippe GOSSELIN,16952.0
162094209,ebothorel,eric bothorel,12922.0
2269369240,perrinegoulet,Perrine Goulet,7493.0
1159815717811867649,BeaurainJose,José BEAURAIN,314.0
152382594,Ugobernalicis,Ugo Bernalicis φ,53808.0
1503229705,HdeLepinau,Hervé de Lépinau ن,4034.0
743100055519952896,LisaBelluco,Lisa Belluco ✌️,1877.0
782118072,AlexandreLoubet,Alexandre Loubet,6089.0
1518455809096695808,frdric_maillot,Frédéric Maillot,730.0
1334893514,CroizierLaurent,Laurent Croizier,1546.0
379718466,GabrielAttal,Gabriel Attal,132998.0
51018189,asfrigout,Anne-Sophie Frigout Ⓜ️,3178.0
1536211244553670656,DunoyerPhilippe,Philippe DUNOYER,5.0
973480421148291072,BattistelMarie,BATTISTEL Marie Noelle,1361.0
156032740,BBrocard,Blandine Brocard,4790.0
1415195768,al_petel,Anne-Laurence Petel,10973.0
387606019,MatthiasTavel,Matthias Tavel,6196.0
1318978447,jordan_guitton,Jordan Guitton Ⓜ️,1451.0
1512736208954273795,PascaleMartin24,Pascale Martin,527.0
